,Max Velocity,Avg Velocity,Avg Altitude Drop
1736,130.0,107.79,1557883.66
1737,171.0,126.54,1636311.77
1738,178.0,127.84,5628828.34
1739,119.0,84.01,1655190.76
1740,156.0,111.88,2201024.86
1741,153.0,130.78,3894187.21
1742,240.0,176.19,3010824.39
1743,211.0,160.66,4492484.54
1744,144.0,102.74,1380292.81
1745,124.0,100.35,1744739.87
1746,167.0,131.4,11728556.4
1747,211.0,168.1,4388742.62
1748,145.0,114.36,2234662.51
1749,118.0,92.5,1838497.64
1750,130.0,102.01,1529385.04
1751,217.0,150.77,6493069.92
1752,215.0,163.06,5448817.67
1753,137.0,113.56,3425307.26
1754,146.0,108.88,3701368.71
1755,135.0,98.46,1975043.24
1756,116.0,97.49,3175555.42
1757,159.0,132.86,5525799.47
1758,125.0,99.41,1830374.26
1759,104.0,77.28,5472648.27
1760,143.0,118.28,2336077.81
1761,179.0,142.89,5789972.64
1762,133.0,103.55,2064864.51
1763,218.0,146.35,5261061.98
1764,210.0,161.32,4152124.96
1765,184.0,142.7,6156090.11
1766,148.0,106.9,2252643.91
1767,151.0,113.49,3788742.36
1768,186.0,141.12,6020075.68
1769,140.0,102.25,2057043.35
1770,141.0,116.41,2383778.99
1771,204.0,156.01,5697323.29
1772,146.0,102.55,1873102.03
1773,193.0,144.16,6499458.99
1774,143.0,106.37,3542053.59
1775,187.0,150.42,5585750.83
1776,143.0,103.19,2025158.69
1777,191.0,142.77,5718619.41
1778,96.0,93.91,46790921.27
1779,239.0,163.93,6280099.02
1780,242.0,180.29,4560588.16
1781,158.0,117.04,2630912.49
1782,153.0,115.78,3998408.15
1783,132.0,109.16,2244035.5
1784,158.0,136.23,5435691.06
1785,68.0,60.96,22452169.48
1786,112.0,92.67,1846485.9
1787,161.0,132.8,9402574.51
1788,174.0,130.1,1983673.59
1789,240.0,172.46,4212408.42
1790,200.0,159.18,4320788.78
1791,170.0,134.46,4804014.8
1792,99.0,82.78,1944773.54
1793,153.0,115.93,3534842.2
1794,144.0,92.35,1775427.02
1795,138.0,97.34,3468964.88
1796,180.0,140.3,5849496.51
1797,165.0,130.31,9642799.83
1798,173.0,112.0,2305595.04
1799,120.0,101.51,2069264.77
1800,114.0,96.63,6954617.65
1801,113.0,93.43,1845208.52
1802,137.0,105.14,3553398.58
1803,130.0,106.9,3579345.05
1804,161.0,125.31,6535088.71
1805,141.0,109.74,3418396.82
1806,140.0,104.21,1646487.57
1807,183.0,143.57,4762564.01
1808,139.0,103.6,3359247.42
1809,99.0,87.77,2462066.28
1810,214.0,152.8,5641723.01
1811,147.0,119.24,2333327.99
1812,144.0,107.01,1982762.8
1813,166.0,153.26,13475565.77
1814,185.0,146.56,4572951.12
1815,186.0,135.31,5158568.36
1816,149.0,115.91,3230801.12
1817,158.0,112.16,2091479.26
1818,197.0,152.36,6847833.09
1819,175.0,124.76,5734762.05
1820,141.0,113.5,2315401.53
1821,169.0,129.05,9600286.64
1822,149.0,99.95,1779784.0
1823,208.0,174.13,3977066.61
1824,141.0,113.83,2321349.99
1825,231.0,170.65,4341658.27
1826,167.0,132.37,2465922.16
1827,122.0,101.36,1723130.93
1828,168.0,123.55,9651784.55
1829,142.0,113.22,2250762.23
1830,126.0,99.19,1772860.39
1831,57.0,47.8,5319888.86
1832,240.0,218.52,9177009.05
1833,171.0,128.48,9506828.64
1834,146.0,101.16,3886990.74
1835,187.0,151.2,5668042.57
1836,193.0,143.26,7614332.8
1837,153.0,101.18,1710037.1
1838,130.0,115.79,8085507.38
1839,137.0,97.73,3631264.7
1840,122.0,100.33,1849271.65
1841,146.0,107.43,3791326.77
1842,132.0,111.6,2276289.64
1843,125.0,97.98,1891744.3
1844,148.0,110.82,4183632.99
1845,201.0,153.05,5103215.9
1846,136.0,108.1,2779753.05
1847,127.0,108.22,2138853.21
1848,139.0,104.6,1604236.93
1849,198.0,121.67,2661921.25
1850,209.0,157.72,4761454.16
1851,154.0,110.26,2310744.38
1852,209.0,157.95,4176904.48
1853,205.0,151.96,4814051.12
1854,131.0,104.7,1920606.68
1855,130.0,93.95,3438589.88
1856,131.0,109.86,2348570.93
1857,209.0,156.69,6284006.24
1858,156.0,106.18,1706594.21
1859,188.0,140.11,5819687.78
1860,127.0,97.28,3585324.38
1861,136.0,108.36,2220243.92
1862,128.0,103.31,1772235.63
1863,125.0,100.74,2188108.64
1864,141.0,99.31,2291607.73
1865,144.0,106.8,2173940.16
1866,217.0,162.07,5179085.39
1867,128.0,100.37,2212000.33
1868,136.0,104.2,1973160.27
1869,194.0,148.47,5735733.92
1870,140.0,100.07,2350801.48
1871,127.0,97.39,2174211.26
1872,189.0,147.62,10917006.98
1873,131.0,104.03,2085206.82
1874,149.0,106.1,3848575.2
1875,127.0,103.95,1254632.52
1876,131.0,96.81,1955097.7
1877,153.0,105.39,3650529.66
1878,145.0,110.94,1929889.49
1879,192.0,157.53,4318459.55
1880,135.0,96.56,1946296.1
1881,167.0,123.43,9802948.95
1882,213.0,156.57,5438103.21
1883,149.0,118.18,2833101.87
1884,127.0,97.33,2044690.08
1885,152.0,125.87,10002343.4
1886,140.0,110.86,3009195.26
1887,203.0,153.0,7154806.55
1888,130.0,97.66,2112265.21
1889,155.0,116.43,2744362.0
1890,146.0,106.16,3753527.73
1891,192.0,149.44,7168631.94
1892,213.0,152.75,6204848.76
1893,140.0,98.95,3211866.08
1894,121.0,84.41,4154517.26
1895,202.0,125.92,3252050.78
1896,146.0,107.13,2395333.46
1897,181.0,138.33,10248961.3
1898,132.0,95.82,1840103.09
1899,147.0,111.03,8935339.98
1900,176.0,137.77,4905371.12
1901,144.0,106.4,1900070.24
1902,133.0,96.97,1832472.57
1903,146.0,115.61,9412693.32
1904,149.0,131.32,7610307.37
1905,152.0,103.62,3885983.27
1906,175.0,130.7,9925773.75
1907,131.0,101.97,1760687.89
1908,167.0,138.62,6787966.99
1909,153.0,105.51,2380342.59
1910,195.0,133.71,7053910.3
1911,232.0,168.07,4533862.18
1912,151.0,107.85,3900695.59
1913,156.0,105.47,1994062.6
1914,136.0,112.79,2308647.35
1915,140.0,96.98,3629021.27
1916,112.0,97.77,3938921.28
1917,134.0,123.64,11901732.09
1918,140.0,94.78,2248499.51
1919,197.0,150.19,5001919.8
1920,137.0,98.52,2355675.81
1921,144.0,127.7,2709907.13
1922,141.0,107.78,2660509.23
1923,136.0,116.04,2496397.64
1924,135.0,104.45,2487173.63
1925,150.0,144.5,56212442.6
1926,167.0,140.96,6694869.69
1927,142.0,102.3,2546623.08
1928,135.0,108.13,2396329.46
1929,146.0,96.32,5074343.34
1930,154.0,116.52,2763290.32
1931,137.0,113.24,2463032.9
